note_id,work_order_id,vessel_id,note_ts,author_role,note_text,language,llm_extracted_json,extracted_subsystem,extracted_failure_mode,extracted_parts,uncertainty_score,created_at
note_aa9bbfb58344,wo_50181dfbef7a,ves_53bbcb8c648d,2025-04-06T11:00:00,tech,Confirmed jet wear ring clearance. Customer reports lower unit noisy. Tech observed bellows split at clamp. Recommended replace wear ring.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""JET_WEAR_RING_CLEARANCE"", ""parts"": [""JET_WEAR_RING""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,JET_WEAR_RING_CLEARANCE,"[""JET_WEAR_RING""]",0.09,2025-04-06T11:00:00
note_93e396234181,wo_ac98ad61c93a,ves_53bbcb8c648d,2024-05-15T11:00:00,service_writer,Confirmed eng low compression. Customer reports low oil pressure. Tech observed verified low raw-water flow at strainer. Recommended repower engine.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_LOW_COMPRESSION"", ""parts"": [""ENG_LONG_BLOCK_4CYL""], ""severity"": 5, ""confidence"": 0.91}",ENGINE,ENG_LOW_COMPRESSION,"[""ENG_LONG_BLOCK_4CYL""]",0.09,2024-05-15T11:00:00
note_d551dfe53674,wo_d0e8d2b93587,ves_53bbcb8c648d,2025-04-15T14:00:00,tech,Confirmed n2k network fault. Customer reports MFD reboots randomly. Tech observed N2K backbone missing termination. Recommended repair n2k backbone.,en,"{""subsystem"": ""NAV"", ""failure_mode"": ""N2K_NETWORK_FAULT"", ""parts"": [""N2K_STARTER_KIT""], ""severity"": 3, ""confidence"": 0.91}",NAV,N2K_NETWORK_FAULT,"[""N2K_STARTER_KIT""]",0.09,2025-04-15T14:00:00
note_027aca1228d3,wo_0e320eabee56,ves_53bbcb8c648d,2015-05-19T12:00:00,service_writer,Confirmed elec chafe short. Customer reports shore power breaker trips. Tech observed shore inlet shows heat damage. Recommended rewire section.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CHAFE_SHORT"", ""parts"": [""WIRING_HARNESS_MAIN""], ""severity"": 5, ""confidence"": 0.91}",ELECTRICAL,ELEC_CHAFE_SHORT,"[""WIRING_HARNESS_MAIN""]",0.09,2015-05-19T12:00:00
note_9f74d6ef0218,wo_f4b65e3d7583,ves_53bbcb8c648d,2022-11-06T10:00:00,tech,"Confirmed fuel water contam. Customer reports fuel smell in bilge. Tech observed water present in separator bowl. Recommended replace filter separator, tank clean.",en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_WATER_CONTAM"", ""parts"": [""FUEL_FILTER_SEPARATOR""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_WATER_CONTAM,"[""FUEL_FILTER_SEPARATOR""]",0.09,2022-11-06T10:00:00
note_a1dbad1495cf,wo_b0cd8132ec55,ves_3321194392eb,2023-07-23T09:00:00,tech,Suspect hvac raw water flow. Customer reports macerator jammed. Tech observed sanitation hose permeated. Recommended clean ac strainer.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""HVAC_RAW_WATER_FLOW"", ""parts"": [""AC_RAW_WATER_PUMP""], ""severity"": 3, ""confidence"": 0.62}",AUX,HVAC_RAW_WATER_FLOW,"[""AC_RAW_WATER_PUMP""]",0.38,2023-07-23T09:00:00
note_aa26a3d1716f,wo_382c31c3c5a5,ves_3321194392eb,2018-11-17T15:00:00,service_writer,Confirmed exh riser leak backflow. Customer reports low oil pressure. Tech observed verified low raw-water flow at strainer. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.09,2018-11-17T15:00:00
note_251dbaf4b181,wo_34dcdde46f07,ves_3321194392eb,2019-08-01T11:00:00,surveyor,Confirmed elec stray current. Customer reports intermittent helm power. Tech observed continuity good but intermittent under load. Recommended electrical fault find.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_STRAY_CURRENT"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_STRAY_CURRENT,[],0.09,2019-08-01T11:00:00
note_941a1aba74b9,wo_bfcc3972a1b9,ves_1aa5aa3a1daf,2019-03-03T14:00:00,tech,Confirmed exh riser leak backflow. Customer reports coolant temp high. Tech observed found shredded impeller vanes. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.09,2019-03-03T14:00:00
note_bc5036717be3,wo_82cb28cd23b8,ves_1aa5aa3a1daf,2020-04-09T15:00:00,surveyor,Confirmed exh riser leak backflow. Customer reports low oil pressure. Tech observed riser temps elevated starboard bank. Recommended replace exhaust risers.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""EXH_RISER_LEAK_BACKFLOW"", ""parts"": [""EXHAUST_RISER_V8""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,EXH_RISER_LEAK_BACKFLOW,"[""EXHAUST_RISER_V8""]",0.09,2020-04-09T15:00:00
note_f534af102cb1,wo_ec7a8a4951bb,ves_1aa5aa3a1daf,2023-03-18T14:00:00,tech,Suspect hull transom rot. Customer reports soft deck near helm. Tech observed seacock backing plate wet. Recommended repair transom.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_TRANSOM_ROT"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 5, ""confidence"": 0.62}",HULL,HULL_TRANSOM_ROT,"[""HULL_GELCOAT_KIT""]",0.38,2023-03-18T14:00:00
note_688d005eebbf,wo_3dd314211098,ves_1aa5aa3a1daf,2019-04-03T11:00:00,service_writer,Confirmed plumb pump fail. Customer reports AC raw-water flow low. Tech observed pump cycles with no faucet demand. Recommended replace water pump.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""PLUMB_PUMP_FAIL"", ""parts"": [""WATER_PUMP_5GPM""], ""severity"": 3, ""confidence"": 0.91}",AUX,PLUMB_PUMP_FAIL,"[""WATER_PUMP_5GPM""]",0.09,2019-04-03T11:00:00
note_203d73587104,wo_c1da1c24b455,ves_1aa5aa3a1daf,2026-06-06T09:00:00,tech,"Confirmed ob lower unit water intrusion. Customer reports prop slip/cavitation. Tech observed shaft runout above spec. Recommended reseal lower unit, replace gear oil.",en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""OB_LOWER_UNIT_WATER_INTRUSION"", ""parts"": [""OB_GEARCASE_SEAL_KIT""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,OB_LOWER_UNIT_WATER_INTRUSION,"[""OB_GEARCASE_SEAL_KIT""]",0.09,2026-06-06T09:00:00
note_2e39354eb833,wo_b2e9f498ca26,ves_1aa5aa3a1daf,2015-07-24T13:00:00,tech,Suspect elec alt fail. Customer reports intermittent helm power. Tech observed continuity good but intermittent under load. Recommended replace alternator.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_ALT_FAIL"", ""parts"": [""ALTERNATOR_70A""], ""severity"": 3, ""confidence"": 0.62}",ELECTRICAL,ELEC_ALT_FAIL,"[""ALTERNATOR_70A""]",0.38,2015-07-24T13:00:00
note_c6e2c2f71dd5,wo_3f5ba04ded24,ves_1aa5aa3a1daf,2023-10-11T09:00:00,tech,Suspect elec batt failure. Customer reports house bank not charging. Tech observed continuity good but intermittent under load. Recommended replace batteries.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_BATT_FAILURE"", ""parts"": [""BATTERY_LITHIUM_100AH""], ""severity"": 3, ""confidence"": 0.62}",ELECTRICAL,ELEC_BATT_FAILURE,"[""BATTERY_LITHIUM_100AH""]",0.38,2023-10-11T09:00:00
note_039bdec0c7b1,wo_cfe16dcea94d,ves_1aa5aa3a1daf,2019-06-13T08:00:00,tech,Suspect elec chafe short. Customer reports shore power breaker trips. Tech observed green corrosion at battery lug. Recommended rewire section.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CHAFE_SHORT"", ""parts"": [""WIRING_HARNESS_MAIN""], ""severity"": 5, ""confidence"": 0.62}",ELECTRICAL,ELEC_CHAFE_SHORT,"[""WIRING_HARNESS_MAIN""]",0.38,2019-06-13T08:00:00
note_5055915f1898,wo_a490daba4f83,ves_1aa5aa3a1daf,2026-07-21T10:00:00,owner,"Confirmed steer hose leak. Customer reports steering stiff to port. Tech observed hose seep at fitting under pressure. Recommended replace steering hose, bleed hydraulics. Must repair before operating.",en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_HOSE_LEAK"", ""parts"": [""HYD_STEERING_HOSE_20FT""], ""severity"": 5, ""confidence"": 0.91}",STEERING,STEER_HOSE_LEAK,"[""HYD_STEERING_HOSE_20FT""]",0.09,2026-07-21T10:00:00
note_c06d5428e1e1,wo_3c3b3ddf87f1,ves_1aa5aa3a1daf,2019-05-07T16:00:00,tech,Confirmed san hose permeation. Customer reports bilge pump inop. Tech observed sanitation hose permeated. Recommended replace san hose.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_HOSE_PERMEATION"", ""parts"": [""SANITATION_HOSE_10FT""], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_HOSE_PERMEATION,"[""SANITATION_HOSE_10FT""]",0.09,2019-05-07T16:00:00
note_cb952720adad,wo_15988ead6e27,ves_1aa5aa3a1daf,2023-09-01T16:00:00,tech,Suspect nav display fail. Customer reports MFD reboots randomly. Tech observed transducer not reading in Airmar diagnostics. Recommended replace mfd.,en,"{""subsystem"": ""NAV"", ""failure_mode"": ""NAV_DISPLAY_FAIL"", ""parts"": [""MFD_9IN""], ""severity"": 3, ""confidence"": 0.62}",NAV,NAV_DISPLAY_FAIL,"[""MFD_9IN""]",0.38,2023-09-01T16:00:00
note_4cde2263d0b1,wo_6f66b9b4892a,ves_1aa5aa3a1daf,2023-08-21T16:00:00,service_writer,Confirmed san hose permeation. Customer reports head odor persistent. Tech observed pump cycles with no faucet demand. Recommended replace san hose.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_HOSE_PERMEATION"", ""parts"": [""SANITATION_HOSE_10FT""], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_HOSE_PERMEATION,"[""SANITATION_HOSE_10FT""]",0.09,2023-08-21T16:00:00
note_ecfac87365b2,wo_a077565e34b5,ves_f83864a1ae17,2018-11-13T14:00:00,tech,Confirmed elec alt fail. Customer reports shore power breaker trips. Tech observed shore inlet shows heat damage. Recommended replace alternator.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_ALT_FAIL"", ""parts"": [""ALTERNATOR_70A""], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_ALT_FAIL,"[""ALTERNATOR_70A""]",0.09,2018-11-13T14:00:00
note_4f63c9326044,wo_9798f7bf4194,ves_f83864a1ae17,2021-02-21T09:00:00,tech,Confirmed fuel line crack. Customer reports fuel smell in bilge. Tech observed pickup screen restricted. Recommended replace fuel lines.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_LINE_CRACK"", ""parts"": [""FUEL_LINE_A1_10FT""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_LINE_CRACK,"[""FUEL_LINE_A1_10FT""]",0.09,2021-02-21T09:00:00
note_7fa0ec0d3a69,wo_4375f8ed6080,ves_f83864a1ae17,2015-12-02T09:00:00,tech,Confirmed san clog. Customer reports AC raw-water flow low. Tech observed pump cycles with no faucet demand. Recommended clear sanitation clog.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_CLOG"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",AUX,SAN_CLOG,[],0.09,2015-12-02T09:00:00
note_c9c3f0585bb1,wo_1d09e4325313,ves_f83864a1ae17,2023-10-16T11:00:00,tech,Confirmed hull deck core rot. Customer reports stress crack at stringer tabbing. Tech observed moisture meter elevated around transom. Recommended repair deck core.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_DECK_CORE_ROT"", ""parts"": [""HULL_CORE_PANEL""], ""severity"": 3, ""confidence"": 0.91}",HULL,HULL_DECK_CORE_ROT,"[""HULL_CORE_PANEL""]",0.09,2023-10-16T11:00:00
note_2f0efafdf78c,wo_5590b0c195f4,ves_f83864a1ae17,2022-12-12T16:00:00,tech,Suspect eng sensor fail. Customer reports overheat alarm. Tech observed verified low raw-water flow at strainer. Recommended replace sensor.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_SENSOR_FAIL"", ""parts"": [""CRANK_POS_SENSOR""], ""severity"": 3, ""confidence"": 0.62}",ENGINE,ENG_SENSOR_FAIL,"[""CRANK_POS_SENSOR""]",0.38,2022-12-12T16:00:00
note_28b35060d7ad,wo_52e6f3a0c5fc,ves_f83864a1ae17,2015-02-24T15:00:00,tech,Confirmed prop cutlass wear. Customer reports drive oil milky. Tech observed wear ring clearance excessive. Recommended replace cutlass brg.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_CUTLASS_WEAR"", ""parts"": [""INB_CUTLASS_BRG""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,PROP_CUTLASS_WEAR,"[""INB_CUTLASS_BRG""]",0.09,2015-02-24T15:00:00
note_2811d86be0b9,wo_36e4eb4608b5,ves_f83864a1ae17,2014-11-13T12:00:00,service_writer,Confirmed prop bent shaft. Customer reports bellows leak observed. Tech observed shaft runout above spec. Recommended repair shaft align.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_BENT_SHAFT"", ""parts"": [""SHAFT_1_25_SS""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,PROP_BENT_SHAFT,"[""SHAFT_1_25_SS""]",0.09,2014-11-13T12:00:00
note_6444118b981b,wo_b365a78fc27d,ves_f83864a1ae17,2022-10-07T12:00:00,tech,Confirmed elec stray current. Customer reports intermittent helm power. Tech observed shore inlet shows heat damage. Recommended electrical fault find.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_STRAY_CURRENT"", ""parts"": [], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_STRAY_CURRENT,[],0.09,2022-10-07T12:00:00
note_fc749d3ea1d8,wo_2e1047cb77c7,ves_f83864a1ae17,2025-04-13T14:00:00,tech,Confirmed jet wear ring clearance. Customer reports lower unit noisy. Tech observed shaft runout above spec. Recommended replace wear ring.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""JET_WEAR_RING_CLEARANCE"", ""parts"": [""JET_WEAR_RING""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,JET_WEAR_RING_CLEARANCE,"[""JET_WEAR_RING""]",0.09,2025-04-13T14:00:00
note_e77dfb11fa49,wo_f2abec35825e,ves_8dcdd98aa9ab,2025-11-09T09:00:00,tech,Confirmed eng head gasket. Customer reports loss of power at WOT. Tech observed verified low raw-water flow at strainer. Recommended rebuild top end.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_HEAD_GASKET"", ""parts"": [""HEAD_GASKET_SET_4CYL""], ""severity"": 5, ""confidence"": 0.91}",ENGINE,ENG_HEAD_GASKET,"[""HEAD_GASKET_SET_4CYL""]",0.09,2025-11-09T09:00:00
note_b57539e48d9d,wo_b86bda27c187,ves_8dcdd98aa9ab,2026-11-20T14:00:00,service_writer,Confirmed eng sensor fail. Customer reports overheat alarm. Tech observed riser temps elevated starboard bank. Recommended replace sensor.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_SENSOR_FAIL"", ""parts"": [""CRANK_POS_SENSOR""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,ENG_SENSOR_FAIL,"[""CRANK_POS_SENSOR""]",0.09,2026-11-20T14:00:00
note_8bfd82be75ed,wo_11e2d6712520,ves_b9e9a060839d,2017-08-06T13:00:00,tech,Confirmed elec alt fail. Customer reports house bank not charging. Tech observed shore inlet shows heat damage. Recommended replace alternator.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_ALT_FAIL"", ""parts"": [""ALTERNATOR_70A""], ""severity"": 3, ""confidence"": 0.91}",ELECTRICAL,ELEC_ALT_FAIL,"[""ALTERNATOR_70A""]",0.09,2017-08-06T13:00:00
note_d5b8f3c50cd7,wo_219ad4ad68b0,ves_b9e9a060839d,2014-12-10T10:00:00,tech,Confirmed hull transom rot. Customer reports blistering below waterline. Tech observed percussion sounding dull on deck panel. Recommended repair transom.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_TRANSOM_ROT"", ""parts"": [""HULL_GELCOAT_KIT""], ""severity"": 5, ""confidence"": 0.91}",HULL,HULL_TRANSOM_ROT,"[""HULL_GELCOAT_KIT""]",0.09,2014-12-10T10:00:00
note_33dd5fcd6589,wo_af5a31d8849d,ves_b9e9a060839d,2019-11-04T09:00:00,tech,Confirmed hull transom rot. Customer reports stress crack at stringer tabbing. Tech observed visible stress cracks at tabbing. Recommended repair transom.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_TRANSOM_ROT"", ""parts"": [""HULL_TRANSOM_KIT""], ""severity"": 5, ""confidence"": 0.91}",HULL,HULL_TRANSOM_ROT,"[""HULL_TRANSOM_KIT""]",0.09,2019-11-04T09:00:00
note_45e27bf01a1c,wo_4171a5f572ae,ves_b9e9a060839d,2018-06-24T08:00:00,tech,Suspect san clog. Customer reports head odor persistent. Tech observed float switch stuck closed. Recommended clear sanitation clog.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_CLOG"", ""parts"": [], ""severity"": 3, ""confidence"": 0.62}",AUX,SAN_CLOG,[],0.38,2018-06-24T08:00:00
note_6028c1da2c13,wo_b1f32062105e,ves_7868e1265969,2023-10-02T09:00:00,tech,Suspect fuel filter clog. Customer reports engine surges under load. Tech observed pickup screen restricted. Recommended replace filter separator.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_FILTER_CLOG"", ""parts"": [""FUEL_FILTER_SEPARATOR""], ""severity"": 3, ""confidence"": 0.62}",FUEL,FUEL_FILTER_CLOG,"[""FUEL_FILTER_SEPARATOR""]",0.38,2023-10-02T09:00:00
note_1bff13ebfcde,wo_71e4dd0a5a09,ves_7868e1265969,2024-12-11T12:00:00,tech,Confirmed fuel pump fail. Customer reports water in separator. Tech observed pickup screen restricted. Recommended replace fuel pump.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_PUMP_FAIL"", ""parts"": [""FUEL_PUMP_LP""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_PUMP_FAIL,"[""FUEL_PUMP_LP""]",0.09,2024-12-11T12:00:00
note_fa65ec3560e6,wo_10f22a305ca2,ves_7868e1265969,2019-04-08T12:00:00,tech,Confirmed elec chafe short. Customer reports corroded battery terminal. Tech observed voltage drop across main harness. Recommended rewire section.,en,"{""subsystem"": ""ELECTRICAL"", ""failure_mode"": ""ELEC_CHAFE_SHORT"", ""parts"": [""BUS_BAR_12V""], ""severity"": 5, ""confidence"": 0.91}",ELECTRICAL,ELEC_CHAFE_SHORT,"[""BUS_BAR_12V""]",0.09,2019-04-08T12:00:00
note_37f35389328f,wo_e8eb98f8f509,ves_7868e1265969,2025-12-08T11:00:00,tech,Suspect nav sensor fail. Customer reports depth sounder no reading. Tech observed MFD voltage drops during start. Recommended replace depth sensor.,en,"{""subsystem"": ""NAV"", ""failure_mode"": ""NAV_SENSOR_FAIL"", ""parts"": [""DEPTH_XDUCER""], ""severity"": 3, ""confidence"": 0.62}",NAV,NAV_SENSOR_FAIL,"[""DEPTH_XDUCER""]",0.38,2025-12-08T11:00:00
note_6e9bf88605e9,wo_0f1f8c81f169,ves_7868e1265969,2019-04-01T14:00:00,service_writer,"Confirmed ob lower unit water intrusion. Customer reports drive oil milky. Tech observed shaft runout above spec. Recommended reseal lower unit, replace gear oil.",en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""OB_LOWER_UNIT_WATER_INTRUSION"", ""parts"": [""OB_GEARCASE_SEAL_KIT""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,OB_LOWER_UNIT_WATER_INTRUSION,"[""OB_GEARCASE_SEAL_KIT""]",0.09,2019-04-01T14:00:00
note_20f43da3f8e7,wo_63cfd6ab18fc,ves_7868e1265969,2021-10-17T14:00:00,tech,Confirmed hull deck core rot. Customer reports soft deck near helm. Tech observed moisture meter elevated around transom. Recommended repair deck core.,en,"{""subsystem"": ""HULL"", ""failure_mode"": ""HULL_DECK_CORE_ROT"", ""parts"": [""HULL_CORE_PANEL""], ""severity"": 3, ""confidence"": 0.91}",HULL,HULL_DECK_CORE_ROT,"[""HULL_CORE_PANEL""]",0.09,2021-10-17T14:00:00
note_f7f9bdb00fe2,wo_a82fa018db3c,ves_7868e1265969,2023-01-15T08:00:00,tech,Confirmed steer seal fail. Customer reports hydraulic fluid low. Tech observed air present during helm bleed. Recommended rebuild cylinder. Must repair before operating.,en,"{""subsystem"": ""STEERING"", ""failure_mode"": ""STEER_SEAL_FAIL"", ""parts"": [""HYD_STEERING_CYL""], ""severity"": 5, ""confidence"": 0.91}",STEERING,STEER_SEAL_FAIL,"[""HYD_STEERING_CYL""]",0.09,2023-01-15T08:00:00
note_6582983151e8,wo_5b402e0a8565,ves_7868e1265969,2019-11-10T15:00:00,tech,Suspect eng sensor fail. Customer reports overheat alarm. Tech observed riser temps elevated starboard bank. Recommended replace sensor.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_SENSOR_FAIL"", ""parts"": [""CRANK_POS_SENSOR""], ""severity"": 3, ""confidence"": 0.62}",ENGINE,ENG_SENSOR_FAIL,"[""CRANK_POS_SENSOR""]",0.38,2019-11-10T15:00:00
note_a6a8d9e614e3,wo_57dd2e9f5aee,ves_73688bd1d878,2019-12-02T14:00:00,service_writer,Suspect san clog. Customer reports freshwater pump cycles. Tech observed pump cycles with no faucet demand. Recommended clear sanitation clog.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""SAN_CLOG"", ""parts"": [], ""severity"": 3, ""confidence"": 0.62}",AUX,SAN_CLOG,[],0.38,2019-12-02T14:00:00
note_01e20fa3c684,wo_ed79dbf444fe,ves_73688bd1d878,2015-01-17T11:00:00,tech,Confirmed jet wear ring clearance. Customer reports drive oil milky. Tech observed shaft runout above spec. Recommended replace wear ring.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""JET_WEAR_RING_CLEARANCE"", ""parts"": [""JET_WEAR_RING""], ""severity"": 3, ""confidence"": 0.91}",PROPULSION,JET_WEAR_RING_CLEARANCE,"[""JET_WEAR_RING""]",0.09,2015-01-17T11:00:00
note_3bbc9d80702c,wo_93f4f398f106,ves_73688bd1d878,2021-04-14T10:00:00,service_writer,Confirmed fuel filter clog. Customer reports poor idle. Tech observed fuel hose cracked at barb. Recommended replace filter separator.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_FILTER_CLOG"", ""parts"": [""FUEL_FILTER_SEPARATOR""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_FILTER_CLOG,"[""FUEL_FILTER_SEPARATOR""]",0.09,2021-04-14T10:00:00
note_90d7c2a8f193,wo_1ca723ea3594,ves_73688bd1d878,2024-12-10T13:00:00,service_writer,Confirmed plumb pump fail. Customer reports head odor persistent. Tech observed sanitation hose permeated. Recommended replace water pump.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""PLUMB_PUMP_FAIL"", ""parts"": [""WATER_PUMP_5GPM""], ""severity"": 3, ""confidence"": 0.91}",AUX,PLUMB_PUMP_FAIL,"[""WATER_PUMP_5GPM""]",0.09,2024-12-10T13:00:00
note_a1dbc7c98a55,wo_027fb6d22c4c,ves_73688bd1d878,2025-05-15T08:00:00,tech,Confirmed hvac raw water flow. Customer reports macerator jammed. Tech observed float switch stuck closed. Recommended clean ac strainer.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""HVAC_RAW_WATER_FLOW"", ""parts"": [""AC_RAW_WATER_PUMP""], ""severity"": 3, ""confidence"": 0.91}",AUX,HVAC_RAW_WATER_FLOW,"[""AC_RAW_WATER_PUMP""]",0.09,2025-05-15T08:00:00
note_6dfc5bdba81b,wo_96b8db2dfea3,ves_afc16588abb0,2021-05-09T10:00:00,owner,Confirmed eng head gasket. Customer reports coolant temp high. Tech observed verified low raw-water flow at strainer. Recommended rebuild top end.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_HEAD_GASKET"", ""parts"": [""HEAD_GASKET_SET_V8""], ""severity"": 5, ""confidence"": 0.91}",ENGINE,ENG_HEAD_GASKET,"[""HEAD_GASKET_SET_V8""]",0.09,2021-05-09T10:00:00
note_bfa9ac496377,wo_6ac3fede2815,ves_afc16588abb0,2018-04-05T16:00:00,service_writer,Confirmed hvac raw water flow. Customer reports macerator jammed. Tech observed raw-water strainer fouled. Recommended clean ac strainer.,en,"{""subsystem"": ""AUX"", ""failure_mode"": ""HVAC_RAW_WATER_FLOW"", ""parts"": [""AC_RAW_WATER_PUMP""], ""severity"": 3, ""confidence"": 0.91}",AUX,HVAC_RAW_WATER_FLOW,"[""AC_RAW_WATER_PUMP""]",0.09,2018-04-05T16:00:00
note_63797f7be03d,wo_fcb0a6a38b07,ves_afc16588abb0,2018-07-20T09:00:00,service_writer,Confirmed fuel line crack. Customer reports water in separator. Tech observed fuel hose cracked at barb. Recommended replace fuel lines.,en,"{""subsystem"": ""FUEL"", ""failure_mode"": ""FUEL_LINE_CRACK"", ""parts"": [""FUEL_LINE_A1_10FT""], ""severity"": 3, ""confidence"": 0.91}",FUEL,FUEL_LINE_CRACK,"[""FUEL_LINE_A1_10FT""]",0.09,2018-07-20T09:00:00
note_93ec939b18fe,wo_b3b22bbacea5,ves_afc16588abb0,2026-12-14T11:00:00,service_writer,Confirmed eng sensor fail. Customer reports coolant temp high. Tech observed compression down on cyl 3. Recommended replace sensor.,en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_SENSOR_FAIL"", ""parts"": [""CRANK_POS_SENSOR""], ""severity"": 3, ""confidence"": 0.91}",ENGINE,ENG_SENSOR_FAIL,"[""CRANK_POS_SENSOR""]",0.09,2026-12-14T11:00:00
note_b1ec1b2c63ea,wo_374f61686a8d,ves_afc16588abb0,2015-03-23T16:00:00,service_writer,"Confirmed eng overheat impeller. Customer reports hard start cold. Tech observed verified low raw-water flow at strainer. Recommended replace impeller, replace thermostat.",en,"{""subsystem"": ""ENGINE"", ""failure_mode"": ""ENG_OVERHEAT_IMPELLER"", ""parts"": [""OB_WATER_PUMP_KIT"", ""THERMOSTAT_MARINE""], ""severity"": 4, ""confidence"": 0.91}",ENGINE,ENG_OVERHEAT_IMPELLER,"[""OB_WATER_PUMP_KIT"", ""THERMOSTAT_MARINE""]",0.09,2015-03-23T16:00:00
note_e226b1248902,wo_b3f87e42fa68,ves_afc16588abb0,2024-12-07T08:00:00,service_writer,Suspect prop cutlass wear. Customer reports vibration underway. Tech observed wear ring clearance excessive. Recommended replace cutlass brg.,en,"{""subsystem"": ""PROPULSION"", ""failure_mode"": ""PROP_CUTLASS_WEAR"", ""parts"": [""INB_CUTLASS_BRG""], ""severity"": 3, ""confidence"": 0.62}",PROPULSION,PROP_CUTLASS_WEAR,"[""INB_CUTLASS_BRG""]",0.38,2024-12-07T08:00:00
